# Mo-Nm,Mw,Mw-std,Mw-std-err,Mw-Nobs,UTC
5.772e+13,3.141,0.777,0.389,4,2014-11-15T13:57:58.21
2.766e+13,2.928,0.000,0.000,1,2014-11-15T16:47:50.40
1.257e+13,2.700,0.220,0.055,16,2014-11-16T02:43:03.97
2.692e+14,3.587,0.000,0.000,1,2014-11-18T00:53:57.24
4.427e+11,1.731,0.255,0.180,2,2014-11-18T06:11:59.46
4.153e+12,2.379,0.178,0.089,4,2014-11-19T15:30:18.52
2.197e+13,2.861,0.236,0.052,21,2014-11-22T05:17:06.41
1.168e+12,2.012,0.067,0.048,2,2014-11-24T06:05:26.93
2.366e+12,2.216,0.393,0.278,2,2014-11-25T09:53:31.52
2.338e+12,2.213,0.000,0.000,1,2014-11-25T21:40:45.34
5.817e+12,2.476,0.067,0.047,2,2014-11-26T14:03:22.85
1.262e+13,2.701,0.161,0.051,10,2014-11-27T14:52:41.75
1.854e+12,2.145,0.176,0.101,3,2014-11-27T15:19:19.43
3.529e+12,2.332,0.205,0.084,6,2014-11-28T04:01:00.24
3.237e+12,2.307,0.072,0.051,2,2014-11-28T20:39:32.82
6.931e+11,1.861,0.207,0.146,2,2014-11-29T14:18:04.87
5.395e+12,2.455,0.268,0.155,3,2014-12-03T08:11:15.07
1.897e+12,2.152,0.167,0.053,10,2014-12-04T12:17:11.40
4.224e+12,2.384,0.356,0.159,5,2014-12-05T22:48:15.88
1.380e+13,2.727,0.162,0.027,35,2014-12-06T09:32:16.56
5.732e+12,2.472,0.219,0.090,6,2014-12-08T00:34:50.96
2.566e+12,2.240,0.451,0.202,5,2014-12-08T02:03:06.09
2.659e+13,2.916,0.000,0.000,1,2014-12-09T02:41:57.72
1.587e+14,3.434,0.000,0.000,1,2014-12-11T09:18:51.14
5.326e+11,1.784,0.000,0.000,1,2014-12-13T02:59:04.91
2.360e+12,2.215,0.042,0.024,3,2014-12-13T05:20:47.58
1.501e+13,2.751,0.206,0.052,16,2014-12-14T18:52:19.60
1.210e+12,2.022,0.000,0.000,1,2014-12-15T00:00:37.05
2.804e+13,2.932,0.183,0.039,22,2014-12-15T08:33:23.63
3.763e+12,2.350,0.000,0.000,1,2014-12-15T13:16:29.22
1.939e+13,2.825,0.184,0.055,11,2014-12-15T20:31:59.17
9.724e+12,2.625,0.188,0.054,12,2014-12-15T23:00:50.25
9.310e+11,1.946,0.194,0.069,8,2014-12-17T08:52:09.85
1.020e+14,3.306,0.000,0.000,1,2014-12-19T07:59:00.88
1.117e+14,3.332,1.227,0.867,2,2014-12-20T10:42:25.75
4.382e+12,2.394,0.438,0.309,2,2014-12-20T10:59:34.72
2.724e+11,1.590,0.000,0.000,1,2014-12-21T17:01:29.91
8.876e+12,2.599,0.135,0.055,6,2014-12-22T23:27:51.92
7.100e+11,1.868,0.138,0.098,2,2014-12-23T12:01:26.19
3.081e+13,2.959,1.325,0.937,2,2014-12-23T12:31:58.20
1.144e+12,2.006,0.000,0.000,1,2014-12-24T06:31:45.25
4.391e+12,2.395,0.047,0.033,2,2014-12-25T02:18:18.58
3.380e+12,2.319,0.145,0.037,15,2014-12-25T05:30:13.69
1.278e+12,2.038,0.000,0.000,1,2014-12-26T16:53:40.99
2.639e+12,2.248,0.178,0.056,10,2014-12-26T20:48:18.60
5.123e+11,1.773,0.254,0.180,2,2014-12-28T17:56:48.00
1.390e+12,2.062,0.000,0.000,1,2014-12-28T19:42:40.59
1.362e+15,4.056,0.149,0.024,40,2014-12-29T06:08:18.46
3.252e+14,3.641,0.146,0.026,32,2014-12-29T06:56:46.66
1.231e+14,3.360,1.267,0.896,2,2014-12-29T07:46:56.52
2.473e+11,1.562,0.076,0.044,3,2014-12-29T13:06:51.24
2.345e+12,2.213,0.119,0.060,4,2014-12-30T08:15:59.40
1.863e+12,2.147,0.000,0.000,1,2014-12-31T07:52:33.09
8.730e+12,2.594,0.314,0.087,13,2015-01-02T19:23:47.01
7.146e+11,1.869,0.000,0.000,1,2015-01-03T05:18:38.75
1.499e+12,2.084,0.000,0.000,1,2015-01-03T05:26:40.16
1.957e+12,2.161,0.000,0.000,1,2015-01-03T05:52:55.31
2.687e+13,2.920,0.510,0.111,21,2015-01-03T10:17:27.69
1.257e+13,2.700,0.209,0.056,14,2015-01-03T18:02:51.59
1.558e+12,2.095,0.193,0.079,6,2015-01-04T17:29:21.58
2.271e+12,2.204,0.179,0.104,3,2015-01-04T22:57:26.45
9.743e+11,1.959,0.145,0.044,11,2015-01-06T01:39:13.73
2.157e+12,2.189,0.000,0.000,1,2015-01-06T02:00:22.13
1.707e+13,2.788,0.161,0.093,3,2015-01-06T05:06:36.24
5.831e+11,1.811,0.000,0.000,1,2015-01-07T14:03:37.18
7.901e+12,2.565,0.251,0.112,5,2015-01-07T17:35:08.67
7.813e+12,2.562,0.000,0.000,1,2015-01-08T00:05:05.97
4.822e+12,2.422,0.517,0.231,5,2015-01-08T11:40:22.34
4.382e+12,2.394,0.122,0.070,3,2015-01-08T14:50:49.17
4.992e+12,2.432,0.130,0.075,3,2015-01-08T14:50:49.26
3.224e+12,2.306,0.142,0.082,3,2015-01-09T03:42:33.56
1.753e+13,2.796,0.195,0.041,23,2015-01-09T15:32:52.91
3.326e+12,2.315,0.136,0.078,3,2015-01-10T00:15:04.92
2.017e+12,2.170,0.162,0.114,2,2015-01-10T02:54:06.26
4.736e+12,2.417,0.000,0.000,1,2015-01-10T03:46:15.09
2.394e+12,2.219,0.265,0.100,7,2015-01-11T12:55:01.89
7.787e+12,2.561,0.242,0.067,13,2015-01-12T13:53:41.95
8.537e+12,2.588,0.190,0.033,33,2015-01-13T11:42:27.25
7.009e+12,2.530,0.000,0.000,1,2015-01-14T06:18:27.02
3.804e+11,1.687,0.000,0.000,1,2015-01-15T23:23:15.15
7.842e+11,1.896,0.000,0.000,1,2015-01-16T14:31:55.54
8.883e+11,1.932,0.211,0.122,3,2015-01-17T11:18:22.84
1.901e+13,2.819,0.062,0.036,3,2015-01-17T22:51:48.43
1.530e+17,5.423,0.000,0.000,1,2015-01-18T10:10:40.07
4.819e+12,2.422,0.288,0.070,17,2015-01-18T12:51:02.68
6.345e+12,2.502,0.274,0.091,9,2015-01-18T12:51:10.18
2.141e+13,2.854,0.000,0.000,1,2015-01-20T01:44:09.36
2.183e+12,2.193,0.053,0.031,3,2015-01-20T04:36:15.81
3.288e+12,2.311,0.144,0.051,8,2015-01-21T00:25:07.28
2.931e+12,2.278,0.183,0.065,8,2015-01-22T12:12:37.36
4.260e+11,1.720,0.274,0.194,2,2015-01-22T12:47:00.74
3.899e+11,1.694,0.279,0.139,4,2015-01-23T06:56:49.96
1.287e+11,1.373,0.020,0.014,2,2015-01-23T07:09:46.99
3.370e+12,2.318,0.096,0.056,3,2015-01-24T15:06:24.93
2.397e+13,2.886,0.166,0.034,24,2015-01-26T04:31:37.86
6.400e+12,2.504,0.097,0.049,4,2015-01-27T03:32:58.28
7.509e+11,1.884,0.214,0.076,8,2015-01-27T12:24:45.77
7.419e+13,3.214,0.000,0.000,1,2015-01-28T09:09:25.83
5.360e+11,1.786,0.166,0.117,2,2015-01-30T00:14:09.28
4.568e+12,2.407,0.000,0.000,1,2015-01-30T05:59:15.00
1.494e+12,2.083,0.101,0.058,3,2015-01-31T09:54:42.60
5.830e+12,2.477,0.228,0.093,6,2015-02-01T23:18:17.18
6.017e+12,2.486,0.081,0.047,3,2015-02-04T16:09:45.93
7.220e+12,2.539,0.159,0.048,11,2015-02-05T06:19:38.47
1.728e+14,3.458,0.180,0.033,29,2015-02-05T07:27:26.66
1.998e+12,2.167,0.079,0.046,3,2015-02-05T07:37:21.76
1.755e+12,2.130,0.143,0.082,3,2015-02-05T08:01:38.33
1.808e+12,2.138,0.112,0.056,4,2015-02-05T08:45:13.13
3.463e+12,2.326,0.155,0.040,15,2015-02-07T01:13:41.62
5.515e+12,2.461,0.101,0.045,5,2015-02-07T01:27:25.45
3.227e+13,2.973,0.275,0.069,16,2015-02-07T01:51:17.30
5.176e+12,2.443,0.140,0.050,8,2015-02-07T01:58:12.32
3.784e+12,2.352,0.096,0.043,5,2015-02-07T02:28:39.93
3.343e+12,2.316,0.127,0.063,4,2015-02-07T04:36:43.78
7.443e+12,2.548,0.118,0.045,7,2015-02-07T11:31:28.67
1.404e+12,2.065,0.112,0.065,3,2015-02-07T14:01:32.47
1.166e+12,2.011,0.111,0.055,4,2015-02-08T04:02:17.36
1.639e+12,2.110,0.063,0.036,3,2015-02-08T04:17:03.46
1.864e+12,2.147,0.063,0.045,2,2015-02-08T04:22:48.02
3.296e+12,2.312,0.089,0.036,6,2015-02-08T06:15:27.90
1.900e+12,2.153,0.116,0.058,4,2015-02-08T09:31:32.49
3.922e+13,3.029,0.184,0.034,29,2015-02-09T00:54:10.94
2.869e+12,2.272,0.117,0.067,3,2015-02-09T06:15:29.23
1.467e+13,2.744,0.191,0.049,15,2015-02-10T13:36:58.64
2.191e+12,2.194,0.222,0.128,3,2015-02-10T19:05:16.95
6.267e+11,1.831,0.252,0.095,7,2015-02-12T05:15:01.02
2.167e+12,2.191,0.019,0.014,2,2015-02-12T07:53:26.67
6.614e+11,1.847,0.000,0.000,1,2015-02-12T16:04:47.48
4.185e+12,2.381,0.000,0.000,1,2015-02-12T22:15:08.86
4.172e+12,2.380,0.155,0.063,6,2015-02-14T01:07:39.74
1.241e+13,2.696,0.000,0.000,1,2015-02-14T05:01:21.48
2.192e+12,2.194,0.105,0.061,3,2015-02-14T12:16:46.12
7.901e+11,1.898,0.000,0.000,1,2015-02-15T14:35:21.17
3.917e+12,2.362,0.140,0.062,5,2015-02-16T21:28:19.44
2.185e+13,2.860,0.226,0.061,14,2015-02-18T00:01:13.91
7.181e+12,2.537,0.475,0.179,7,2015-02-18T10:55:26.73
1.634e+14,3.442,0.218,0.038,33,2015-02-19T04:35:40.69
2.110e+12,2.183,0.142,0.071,4,2015-02-19T12:04:53.51
8.872e+12,2.599,0.079,0.026,9,2015-02-19T13:26:06.15
1.431e+12,2.070,0.000,0.000,1,2015-02-21T20:31:15.52
1.782e+13,2.801,0.000,0.000,1,2015-02-22T08:07:25.85
2.840e+13,2.936,0.226,0.045,25,2015-02-22T20:39:11.13
4.572e+12,2.407,0.198,0.063,10,2015-02-22T20:50:11.31
4.186e+11,1.715,0.196,0.138,2,2015-02-22T21:04:21.24
3.965e+12,2.366,0.110,0.037,9,2015-02-23T03:11:29.63
6.523e+12,2.510,0.205,0.059,12,2015-02-23T10:32:26.92
2.892e+13,2.941,0.197,0.045,19,2015-02-26T18:49:16.36
9.435e+11,1.950,0.168,0.119,2,2015-02-27T19:40:17.91
6.330e+12,2.501,0.113,0.034,11,2015-03-01T02:01:10.21
1.044e+13,2.646,0.198,0.060,11,2015-03-03T14:18:44.29
4.902e+12,2.427,0.083,0.042,4,2015-03-04T11:27:14.96
6.502e+11,1.842,0.079,0.045,3,2015-03-05T18:21:41.66
5.483e+12,2.459,0.184,0.053,12,2015-03-06T06:56:18.85
3.000e+12,2.285,0.200,0.115,3,2015-03-06T13:48:13.25
2.097e+12,2.181,0.050,0.035,2,2015-03-06T19:26:48.80
1.392e+12,2.062,0.252,0.146,3,2015-03-08T04:05:09.79
2.840e+11,1.602,0.000,0.000,1,2015-03-08T06:27:54.59
8.210e+12,2.576,0.220,0.052,18,2015-03-09T11:14:57.36
1.850e+12,2.145,0.000,0.000,1,2015-03-10T04:24:02.82
5.550e+13,3.130,0.217,0.043,25,2015-03-11T02:06:32.68
1.751e+12,2.129,0.173,0.100,3,2015-03-11T02:33:46.58
1.456e+12,2.075,0.288,0.144,4,2015-03-11T06:46:04.82
2.161e+12,2.190,0.150,0.106,2,2015-03-11T10:21:20.79
1.862e+12,2.147,0.000,0.000,1,2015-03-11T13:06:21.25
4.491e+11,1.735,0.000,0.000,1,2015-03-11T13:41:12.93
1.567e+12,2.097,0.000,0.000,1,2015-03-12T12:17:43.12
1.574e+12,2.098,0.106,0.075,2,2015-03-12T15:51:42.99
4.093e+13,3.041,0.261,0.053,24,2015-03-12T17:36:20.45
1.569e+11,1.430,0.280,0.162,3,2015-03-13T03:26:05.57
7.113e+12,2.535,0.252,0.070,13,2015-03-13T09:31:16.37
1.502e+12,2.084,0.182,0.058,10,2015-03-13T16:49:55.71
3.102e+13,2.961,0.176,0.027,44,2015-03-13T16:55:27.10
5.571e+13,3.131,0.184,0.037,25,2015-03-13T17:01:35.71
1.014e+13,2.637,0.150,0.039,15,2015-03-13T17:04:13.64
7.883e+12,2.564,0.209,0.043,24,2015-03-13T17:09:22.25
8.300e+12,2.579,0.203,0.040,26,2015-03-13T17:09:22.82
1.245e+13,2.697,0.200,0.043,22,2015-03-13T17:14:23.15
2.304e+12,2.208,0.172,0.099,3,2015-03-13T17:16:08.56
5.277e+11,1.782,0.185,0.093,4,2015-03-13T19:54:58.80
1.972e+12,2.163,0.088,0.062,2,2015-03-14T13:18:59.84
3.751e+12,2.349,0.056,0.040,2,2015-03-15T19:12:59.62
2.136e+12,2.186,0.213,0.107,4,2015-03-16T02:38:03.50
4.851e+12,2.424,0.081,0.057,2,2015-03-16T05:37:01.35
2.303e+13,2.875,0.660,0.467,2,2015-03-16T05:55:59.39
2.190e+12,2.194,0.176,0.072,6,2015-03-17T09:36:28.30
3.196e+12,2.303,0.178,0.067,7,2015-03-17T17:19:47.16
4.729e+12,2.417,0.232,0.082,8,2015-03-18T20:58:27.81
6.858e+11,1.858,0.166,0.083,4,2015-03-19T03:41:54.45
3.987e+12,2.367,0.000,0.000,1,2015-03-19T06:38:12.37
2.260e+12,2.203,0.373,0.187,4,2015-03-19T08:49:33.34
1.370e+12,2.058,0.003,0.002,2,2015-03-20T12:53:57.24
8.433e+12,2.584,1.067,0.754,2,2015-03-22T16:54:55.55
3.548e+12,2.333,0.211,0.086,6,2015-03-24T11:32:43.67
4.231e+11,1.718,0.282,0.200,2,2015-03-24T13:26:27.10
3.176e+13,2.968,1.438,1.017,2,2015-03-24T14:40:33.09
6.768e+11,1.854,0.358,0.253,2,2015-03-24T23:22:42.06
4.106e+14,3.709,0.000,0.000,1,2015-03-25T18:18:45.15
6.750e+12,2.520,0.243,0.109,5,2015-03-25T23:22:45.70
7.175e+12,2.537,0.166,0.044,14,2015-03-26T12:13:55.11
1.776e+13,2.800,0.190,0.037,26,2015-03-27T11:42:59.45
8.170e+11,1.908,0.000,0.000,1,2015-03-27T11:45:17.49
2.187e+12,2.193,0.074,0.043,3,2015-03-28T02:49:28.93
2.894e+14,3.608,0.000,0.000,1,2015-03-28T20:29:16.16
5.851e+12,2.478,0.205,0.102,4,2015-03-29T04:22:34.94
7.805e+12,2.562,0.197,0.062,10,2015-03-29T20:43:45.97
1.921e+12,2.156,0.096,0.055,3,2015-03-31T22:47:47.06
1.485e+12,2.081,0.000,0.000,1,2015-04-02T00:42:31.20
1.849e+12,2.145,0.069,0.049,2,2015-04-04T17:50:51.61
5.426e+13,3.123,0.628,0.444,2,2015-04-04T18:20:01.30
4.789e+12,2.420,0.498,0.176,8,2015-04-06T12:46:43.52
2.698e+11,1.587,0.000,0.000,1,2015-04-07T17:36:52.55
3.430e+12,2.324,0.153,0.058,7,2015-04-10T04:55:38.04
4.226e+12,2.384,0.100,0.050,4,2015-04-10T05:26:58.87
2.144e+12,2.187,0.181,0.041,19,2015-04-10T07:18:12.21
1.933e+11,1.491,0.000,0.000,1,2015-04-10T12:01:13.95
1.874e+11,1.482,0.000,0.000,1,2015-04-10T15:42:18.36
1.078e+12,1.988,0.000,0.000,1,2015-04-11T17:42:17.85
2.867e+12,2.272,0.150,0.067,5,2015-04-11T20:49:31.26
1.978e+12,2.164,0.000,0.000,1,2015-04-12T15:24:37.79
1.186e+12,2.016,0.000,0.000,1,2015-04-13T05:50:46.91
4.105e+12,2.376,0.000,0.000,1,2015-04-13T23:16:55.33
3.912e+12,2.362,0.164,0.047,12,2015-04-15T16:57:34.35
1.656e+13,2.779,0.122,0.035,12,2015-04-16T04:20:44.12
3.277e+12,2.310,0.100,0.045,5,2015-04-17T10:51:24.78
1.213e+12,2.023,0.000,0.000,1,2015-04-17T13:59:54.80
4.243e+11,1.718,0.165,0.082,4,2015-04-17T18:13:50.93
2.475e+13,2.896,0.233,0.065,13,2015-04-17T18:47:08.84
1.355e+12,2.055,0.233,0.117,4,2015-04-18T03:02:13.40
1.881e+12,2.150,0.037,0.026,2,2015-04-19T07:13:55.23
2.768e+12,2.261,0.000,0.000,1,2015-04-23T03:49:00.44
3.388e+12,2.320,0.152,0.048,10,2015-04-23T06:23:42.71
1.912e+12,2.154,0.147,0.085,3,2015-04-23T14:38:24.62
1.869e+12,2.148,0.177,0.089,4,2015-04-23T17:39:48.68
5.996e+11,1.819,0.157,0.064,6,2015-04-24T00:50:09.81
4.130e+11,1.711,0.000,0.000,1,2015-04-24T03:34:36.68
3.683e+12,2.344,0.181,0.081,5,2015-04-25T10:24:04.31
1.650e+12,2.112,0.247,0.068,13,2015-04-27T14:27:29.61
3.707e+12,2.346,0.077,0.055,2,2015-04-27T14:54:02.14
2.869e+11,1.605,0.040,0.028,2,2015-04-28T23:45:59.18
2.124e+12,2.185,0.000,0.000,1,2015-04-29T08:48:30.13
1.403e+12,2.065,0.180,0.090,4,2015-04-30T07:52:20.47
1.056e+14,3.316,0.000,0.000,1,2015-05-01T00:11:49.47
1.760e+12,2.130,0.000,0.000,1,2015-05-01T07:00:14.59
3.302e+12,2.313,0.232,0.082,8,2015-05-01T07:28:44.50
2.501e+12,2.232,0.000,0.000,1,2015-05-01T08:40:46.10
2.528e+12,2.235,0.000,0.000,1,2015-05-02T10:18:30.25
2.136e+12,2.186,0.225,0.079,8,2015-05-03T03:13:35.00
2.082e+14,3.512,0.000,0.000,1,2015-05-03T18:41:20.86
7.282e+13,3.208,0.000,0.000,1,2015-05-04T21:21:30.62
1.772e+12,2.132,0.222,0.074,9,2015-05-05T09:28:02.86
5.116e+12,2.439,0.000,0.000,1,2015-05-06T13:22:05.25
5.915e+12,2.481,0.194,0.058,11,2015-05-06T15:22:40.03
7.382e+13,3.212,0.284,0.052,30,2015-05-06T16:21:17.27
1.347e+12,2.053,0.153,0.108,2,2015-05-09T07:01:08.07
6.471e+11,1.841,0.000,0.000,1,2015-05-09T17:40:21.96
1.316e+14,3.380,0.163,0.028,34,2015-05-09T17:41:45.74
9.115e+11,1.940,0.000,0.000,1,2015-05-09T17:57:15.69
8.365e+11,1.915,0.000,0.000,1,2015-05-10T14:24:46.07
2.181e+12,2.192,0.000,0.000,1,2015-05-11T11:58:09.93
2.105e+12,2.182,0.000,0.000,1,2015-05-12T12:16:36.65
3.546e+13,3.000,0.000,0.000,1,2015-05-12T22:58:35.85
1.649e+11,1.445,0.059,0.042,2,2015-05-13T10:50:48.34
2.286e+12,2.206,0.223,0.111,4,2015-05-14T03:59:32.95
4.576e+12,2.407,0.199,0.089,5,2015-05-15T08:33:00.93
1.500e+12,2.084,0.083,0.048,3,2015-05-15T16:51:12.25
1.872e+13,2.815,0.216,0.051,18,2015-05-16T00:02:17.81
2.012e+12,2.169,0.277,0.160,3,2015-05-17T14:49:00.69
2.637e+12,2.247,0.151,0.057,7,2015-05-18T01:34:09.16
4.706e+13,3.082,0.154,0.032,23,2015-05-19T15:22:08.15
1.721e+13,2.791,0.623,0.359,3,2015-05-20T05:46:07.36
1.035e+12,1.977,0.105,0.061,3,2015-05-21T07:31:34.99
7.865e+12,2.564,0.605,0.271,5,2015-05-22T20:57:14.27
2.184e+14,3.526,0.174,0.029,36,2015-05-23T05:14:27.89
7.045e+12,2.532,0.146,0.039,14,2015-05-23T07:46:00.40
2.868e+11,1.605,0.000,0.000,1,2015-05-23T22:45:34.09
2.246e+12,2.201,0.159,0.065,6,2015-05-24T03:41:19.85
1.647e+12,2.111,0.000,0.000,1,2015-05-25T13:12:45.14
1.175e+12,2.013,0.180,0.064,8,2015-05-26T04:04:25.54
3.103e+11,1.628,0.144,0.102,2,2015-05-26T07:58:33.45
3.571e+12,2.335,0.459,0.230,4,2015-05-26T19:01:09.97
1.173e+12,2.013,0.457,0.205,5,2015-05-26T22:27:41.91
6.334e+12,2.501,0.197,0.080,6,2015-05-27T06:17:47.06
1.038e+13,2.644,0.269,0.062,19,2015-05-28T14:25:32.28
6.401e+11,1.838,0.014,0.010,2,2015-05-29T20:11:42.21
8.684e+12,2.593,0.595,0.297,4,2015-05-30T23:51:06.34
1.466e+14,3.411,0.195,0.033,35,2015-05-31T15:07:40.92
2.152e+12,2.189,0.203,0.047,19,2015-05-31T15:33:26.52
2.182e+12,2.193,0.260,0.106,6,2015-05-31T16:33:03.94
3.714e+12,2.347,0.285,0.108,7,2015-06-02T19:39:02.11
4.096e+11,1.708,0.223,0.074,9,2015-06-03T03:09:46.44
5.588e+12,2.465,0.241,0.070,12,2015-06-03T18:20:00.33
3.401e+12,2.321,0.245,0.082,9,2015-06-04T01:01:48.29
2.241e+12,2.200,0.243,0.086,8,2015-06-06T09:38:45.70
1.297e+12,2.042,0.740,0.247,9,2015-06-06T13:06:22.14
1.634e+11,1.442,0.579,0.409,2,2015-06-08T11:52:08.53
3.644e+12,2.341,0.157,0.050,10,2015-06-10T19:08:44.72
9.368e+13,3.281,0.000,0.000,1,2015-06-10T19:13:00.87
7.105e+11,1.868,0.146,0.103,2,2015-06-10T19:24:49.11
2.523e+12,2.235,0.101,0.058,3,2015-06-11T02:04:56.77
1.949e+12,2.160,0.232,0.116,4,2015-06-11T08:50:17.86
2.598e+12,2.243,0.148,0.060,6,2015-06-11T20:44:07.79
1.763e+12,2.131,0.164,0.095,3,2015-06-12T02:55:05.84
7.879e+11,1.898,0.000,0.000,1,2015-06-13T21:34:46.96
1.394e+12,2.063,0.180,0.127,2,2015-06-14T08:45:44.43
6.772e+12,2.520,0.348,0.110,10,2015-06-14T18:06:50.19
6.102e+12,2.490,0.000,0.000,1,2015-06-17T22:33:37.02
5.967e+13,3.151,0.000,0.000,1,2015-06-18T23:33:24.61
1.498e+12,2.084,0.232,0.062,14,2015-06-20T17:41:01.92
2.053e+12,2.175,0.000,0.000,1,2015-06-23T05:07:48.15
1.793e+12,2.136,0.147,0.052,8,2015-06-25T00:25:40.25
8.711e+12,2.593,0.301,0.091,11,2015-06-26T23:20:28.89
2.399e+12,2.220,0.508,0.180,8,2015-06-27T09:29:40.20
8.299e+12,2.579,0.524,0.303,3,2015-06-29T11:56:43.63
1.281e+12,2.038,0.044,0.031,2,2015-06-30T23:00:24.71
3.081e+12,2.292,0.162,0.081,4,2015-07-03T04:47:16.32
1.239e+15,4.029,0.259,0.040,41,2015-07-04T16:00:03.95
8.794e+12,2.596,0.297,0.070,18,2015-07-04T16:08:58.76
2.964e+12,2.281,0.292,0.130,5,2015-07-04T16:12:02.73
1.703e+12,2.121,0.260,0.092,8,2015-07-04T16:14:56.43
4.207e+12,2.383,0.146,0.103,2,2015-07-04T16:34:28.22
4.712e+12,2.415,0.213,0.080,7,2015-07-04T16:39:41.05
3.441e+10,0.991,0.000,0.000,1,2015-07-04T16:41:51.21
1.443e+12,2.073,0.327,0.146,5,2015-07-04T16:45:46.79
5.653e+12,2.468,0.000,0.000,1,2015-07-04T16:51:53.17
6.674e+11,1.850,0.318,0.225,2,2015-07-04T17:51:00.88
1.529e+12,2.090,0.439,0.311,2,2015-07-04T18:13:54.49
1.114e+12,1.998,0.209,0.063,11,2015-07-04T21:13:34.45
7.447e+12,2.548,0.199,0.060,11,2015-07-04T21:23:03.43
1.124e+13,2.667,0.163,0.116,2,2015-07-04T21:37:37.87
3.802e+12,2.353,0.125,0.072,3,2015-07-04T22:13:29.27
9.739e+11,1.959,0.106,0.037,8,2015-07-04T23:08:41.42
3.273e+20,7.643,0.000,0.000,1,2015-07-05T03:08:39.07
1.019e+13,2.639,0.000,0.000,1,2015-07-05T13:41:33.04
5.915e+12,2.481,0.296,0.072,17,2015-07-05T14:35:36.82
1.069e+14,3.319,0.000,0.000,1,2015-07-05T16:51:38.20
2.106e+11,1.516,0.166,0.118,2,2015-07-06T02:41:48.64
2.759e+12,2.261,0.207,0.085,6,2015-07-06T03:01:20.05
4.738e+12,2.417,0.199,0.063,10,2015-07-06T06:41:53.02
6.318e+12,2.500,0.242,0.059,17,2015-07-06T06:51:16.50
3.806e+12,2.354,0.206,0.073,8,2015-07-06T07:14:09.34
2.196e+13,2.861,0.239,0.049,24,2015-07-06T08:22:57.17
5.619e+11,1.800,0.199,0.141,2,2015-07-06T08:34:43.27
5.582e+13,3.131,0.223,0.045,25,2015-07-06T09:08:26.29
1.596e+12,2.102,0.000,0.000,1,2015-07-06T09:28:04.75
6.031e+12,2.487,0.348,0.100,12,2015-07-06T19:18:17.49
1.121e+13,2.666,0.320,0.074,19,2015-07-06T20:20:49.63
2.189e+12,2.194,0.250,0.125,4,2015-07-06T20:37:44.96
3.956e+12,2.365,0.151,0.106,2,2015-07-07T00:07:53.76
3.735e+12,2.348,0.227,0.102,5,2015-07-07T01:56:54.99
1.874e+12,2.149,0.197,0.114,3,2015-07-07T06:32:29.69
1.962e+12,2.162,0.232,0.116,4,2015-07-07T15:02:17.33
1.062e+12,1.984,0.000,0.000,1,2015-07-07T22:22:42.22
2.503e+12,2.232,0.488,0.282,3,2015-07-08T16:33:32.79
1.084e+12,1.990,0.356,0.205,3,2015-07-08T17:15:01.93
6.499e+12,2.509,0.252,0.070,13,2015-07-09T09:12:13.42
2.353e+12,2.214,0.152,0.107,2,2015-07-10T09:45:38.20
6.536e+12,2.510,0.234,0.083,8,2015-07-10T21:30:26.17
1.693e+12,2.119,0.063,0.037,3,2015-07-12T00:18:44.05
5.698e+11,1.804,0.115,0.058,4,2015-07-12T13:33:51.01
2.183e+12,2.193,0.097,0.037,7,2015-07-12T15:32:35.73
2.131e+12,2.186,0.000,0.000,1,2015-07-15T16:59:59.03
6.978e+12,2.529,0.134,0.060,5,2015-07-15T22:04:23.83
1.018e+12,1.972,0.174,0.087,4,2015-07-16T05:57:46.61
4.107e+11,1.709,0.000,0.000,1,2015-07-16T06:10:25.41
4.753e+11,1.751,0.000,0.000,1,2015-07-17T05:48:20.96
4.209e+13,3.050,0.880,0.508,3,2015-07-19T00:10:52.64
1.077e+14,3.322,0.000,0.000,1,2015-07-19T16:20:18.73
4.726e+12,2.416,0.000,0.000,1,2015-07-20T12:27:57.74
7.629e+11,1.888,0.105,0.053,4,2015-07-22T11:36:41.82
1.246e+13,2.697,0.223,0.054,17,2015-07-22T11:40:45.84
4.666e+12,2.413,0.195,0.080,6,2015-07-22T21:15:50.84
1.032e+13,2.642,0.232,0.064,13,2015-07-22T23:13:13.04
8.990e+11,1.936,0.000,0.000,1,2015-07-23T02:51:57.12
5.555e+12,2.463,0.000,0.000,1,2015-07-24T02:30:35.11
9.359e+11,1.948,0.000,0.000,1,2015-07-24T11:32:32.60
1.540e+12,2.092,0.033,0.023,2,2015-07-24T14:03:38.42
3.152e+12,2.299,0.000,0.000,1,2015-07-25T02:25:33.01
3.610e+12,2.338,0.281,0.199,2,2015-07-25T16:51:56.90
6.160e+11,1.826,0.194,0.137,2,2015-07-26T10:25:56.49
1.684e+13,2.784,0.164,0.047,12,2015-07-28T08:43:21.93
3.035e+12,2.288,0.077,0.035,5,2015-07-29T18:22:23.98
1.401e+12,2.064,0.100,0.071,2,2015-07-30T12:13:21.02
2.727e+12,2.257,0.215,0.096,5,2015-08-02T22:45:45.82
1.255e+12,2.032,0.202,0.143,2,2015-08-03T03:14:30.57
3.450e+12,2.325,0.566,0.327,3,2015-08-03T20:49:11.69
1.614e+12,2.105,0.121,0.061,4,2015-08-04T09:30:16.58
2.047e+12,2.174,0.183,0.069,7,2015-08-06T02:23:18.88
